chr	start	end	common_name	sys_name	fpkm_1	fpkm_2
chrVI	238409	239152	KEG1	YFR042W	37.87202577	32.98285332
chrVII	156542	157285	MND1	YGL183C	0.341189421	0
chrVIII	38754	39497	GOS1	YHL031C	33.15223878	18.3238074
chrVII	762410	763153	LSB1	YGR136W	33.17302388	23.14107318
chrXV	112848	113592	YOL106W	YOL106W	0.340730216	0.414320275
chrIV	329747	330491	YET3	YDL072C	155.1534267	108.875158
chrXV	877003	877747	MBF1	YOR298C-A	352.3324326	204.6605004
chrX	461781	462525	TMA22	YJR014W	141.0623095	94.87934297
chrIII	1391	2135	YCL076W	YCL076W	0	0.207160137
chrXII	522641	523385	RPL37A	YLR185W	1696.155016	1129.64423
chrXII	65774	66518	ENT4	YLL038C	14.6513993	9.529366324
chrXII	861549	862294	ARC18	YLR370C	89.49160057	58.34063839
chrIII	162473	163218	PMP1	YCR024C-A	0	0
chrVII	534062	534807	RPS25A	YGR027C	2664.689381	1919.021233
chrVII	756925	757670	PEX4	YGR133W	20.6757074	13.12929067
chrIV	1364984	1365730	TSA2	YDR453C	8.495387606	8.677368121
chrVII	750358	751104	SYF2	YGR129W	13.59262017	5.991516084
chrIX	56531	57277	YIL152W	YIL152W	8.155572102	6.817932095
chrIV	720787	721533	YDR133C	YDR133C	60.97512653	59.83170038
chrII	391587	392333	SLM4	YBR077C	49.27324811	30.16418442
chrI	186985	187732	PRM9	YAR031W	9.324067156	8.417499024
chrVII	643996	644743	TOM20	YGR082W	157.1236742	124.6215405
chrIV	173859	174606	YDL158C	YDL158C	2.986189982	2.420759876
chrVII	483222	483969	BRP1	YGL007W	2.036159925	0.412654108
chrVII	543552	544300	ERV1	YGR029W	31.85713489	21.22323716
chrIV	461807	462555	TRP1	YDR007W	46.57070434	40.02345317
chrII	266613	267361	GRX7	YBR014C	46.18505992	34.31999602
chrVIII	282582	283330	GAR1	YHR089C	257.5683246	193.2756938
chrXVI	833647	834395	MAY24	YPR153W	8.811547948	8.24203385
chrXI	478320	479069	VPS51	YKR020W	13.87655692	12.34652263
chrX	75906	76655	RPL39	YJL189W	1453.653951	1113.450566
chrX	245549	246298	PHS1	YJL097W	209.5021642	165.854954
chrXII	176700	177449	PML1	YLR016C	28.09201355	23.38282424
chrXVI	153465	154214	NIP7	YPL211W	263.9930341	214.6237184
chrVII	122580	123329	EMP24	YGL200C	293.7768636	229.2337702
chrXII	46713	47463	RNP1	YLL046C	0.67600147	0.411001287
chrVII	44502	45252	YGL242C	YGL242C	62.53013601	38.01761909
chrV	503040	503790	GCG1	YER163C	25.0120544	18.70055858
chrV	212493	213243	SMB1	YER029C	32.78607131	18.28955729
chrXIII	537808	538559	ERG29	YMR134W	21.65206025	13.36673529
chrX	470229	470980	MDE1	YJR024C	121.4076537	77.79879207
chrXII	719633	720384	SEC72	YLR292C	77.12236643	72.16910421
chrII	338662	339413	RFS1	YBR052C	84.16036341	56.55471753
chrXV	811662	812413	HNT3	YOR258W	11.13915223	7.388159143
chrVI	221313	222064	RUF23	RUF23	0.337550068	0.205226643
chrXII	514013	514764	YLR179C	YLR179C	212.708741	152.9282297
chrXII	198783	199535	SNR30	snR30	11167.46868	9366.983947
chrX	643387	644139	ILM1	YJR118C	80.56704342	67.63461266
chrIX	347772	348524	BET1	YIL004C	36.40686481	22.54487089
chrI	153988	154740	ERP1	YAR002C-A	296.9856287	213.9713201
chrXIII	449218	449971	YMR090W	YMR090W	11.47757678	10.16828898
chrXIV	531690	532443	COX5A	YNL052W	88.21819189	63.08869762
chrXVI	135777	136531	RPL1A	YPL220W	1039.210417	927.608073
chrII	46432	47186	SCS22	YBL091C-A	15.46544134	8.585178287
chrVI	55247	56001	YPT1	YFL038C	275.42225	173.7154654
chrIV	540497	541251	YDR042C	YDR042C	6.051694438	7.563133253
chrXI	565162	565917	PAM17	YKR065C	126.9152629	95.2354507
chrVII	80508	81264	EDC1	YGL222C	24.81328311	13.86299177
chrVII	506069	506825	PRP18	YGR006W	8.718180553	6.931495885
chrIV	789413	790169	TAF10	YDR167W	45.44806428	21.90084852
chrVII	123583	124339	YIP4	YGL198W	74.77516397	53.41329182
chrM	73757	74513	COX2	Q0250	NA	NA
chrVII	475486	476243	MPO1	YGL010W	19.42252373	19.3417967
chrXVI	363330	364087	INA17	YPL099C	19.08765263	17.50941596
chrIX	39422	40179	YIL161W	YIL161W	15.73894164	10.99428444
chrIV	1506605	1507362	YDR535C	YDR535C	1.004613296	1.42518502
chrII	283675	284433	POA1	YBR022W	19.3968665	15.45299689
chrIX	195512	196271	YIL089W	YIL089W	6.011775609	5.076516562
chrII	461106	461865	YSA1	YBR111C	117.4229402	68.21001793
chrIV	245842	246601	YFH1	YDL120W	76.14915772	57.46616748
chrXV	721935	722694	HIS3	YOR202W	55.44193062	40.81519316
chrXIII	667511	668271	ERG2	YMR202W	503.9902688	397.880112
chrXVI	534952	535712	RET3	YPL010W	213.8039459	154.3255684
chrXII	39679	40439	COF1	YLL050C	687.4413925	523.6118497
chrV	166147	166908	TMA20	YER007C-A	111.2730067	88.26880641
chrXI	314705	315467	YNK1	YKL067W	129.9734393	85.5352228
chrIV	1292347	1293109	STE14	YDR410C	88.82312881	72.00461714
chrXIV	167047	167809	GIS2	YNL255C	490.5230175	378.4950406
chrXVI	431749	432512	YPL062W	YPL062W	1.328937274	0.605984182
chrVII	522247	523011	YGR016W	YGR016W	15.92634657	8.270929578
chrVII	953937	954701	NAS6	YGR232W	73.65935288	53.05498729
chrIV	1450110	1450874	RPL37B	YDR500C	964.539364	747.8130718
chrX	101122	101887	ASG7	YJL170C	18.55641733	19.1392648
chrXII	765360	766125	YLR317W	YLR317W	9.940937853	4.23078485
chrIV	157990	158755	UGX2	YDL169C	1.656822976	2.216125397
chrXII	903675	904440	CCW14	YLR390W-A	589.0848387	399.2543699
chrXIII	272142	272907	MIX17	YMR002W	273.4697071	190.3422239
chrV	474040	474805	PET122	YER153C	7.290021092	7.051308083
chrIX	381061	381826	YIR014W	YIR014W	4.307739736	2.216125397
chrXII	500324	501090	APS1	YLR170C	40.71615601	17.76767628
chrXII	724651	725417	YHC1	YLR298C	18.7649745	16.41279394
chrIV	893870	894637	YDR215C	YDR215C	0	0.401879849
chrXIII	169070	169837	YML053C	YML053C	24.45695659	17.07989358
chrXVI	730466	731233	SNT309	YPR101W	26.43995307	17.48177343
chrXII	246231	246998	FCF2	YLR051C	54.53240321	48.02464195
chrXVI	193597	194364	MF(ALPHA)1	YPL187W	0.330499413	0
chrIX	383346	384113	MET28	YIR017C	5.753694333	4.27555506
chrVII	902451	903219	YGR201C	YGR201C	22.98404999	10.48053283
chrV	80428	81196	UTR4	YEL038W	53.79283945	53.14634178
chrIX	150526	151294	SDP1	YIL113W	1.650342573	2.408135314
chrXVI	646319	647088	ERV2	YPR037C	33.42407532	32.19241457
chrXV	108186	108955	MDY2	YOL111C	49.76414254	41.6274358
chrXV	299537	300306	YOL014W	YOL014W	39.19120634	27.8631678
chrIV	77215	77985	NOP6	YDL213C	83.0533269	60.43235136
chrIV	33271	34041	YPD1	YDL235C	80.27917725	60.75788769
chrXVI	752243	753015	PIS1	YPR113W	334.3168294	283.6609633
chrI	136865	137637	FUN14	YAL008W	37.76095114	20.16331802
chrXIV	559762	560534	NCE103	YNL036W	35.79081455	35.93462618
chrX	466278	467050	ESS1	YJR017C	67.53176287	45.42226277
chrVIII	452906	453678	CTR2	YHR175W	46.05728331	51.92481325
chrVII	359425	360198	KXD1	YGL079W	18.0141078	15.25509353
chrXII	201840	202613	RPL15A	YLR029C	3952.877443	2578.359079
chrX	360129	360903	YJL043W	YJL043W	1.637532669	1.194721724
chrVII	643035	643809	SLX9	YGR081C	61.93682723	44.85903223
chrXII	759467	760241	MRPL15	YLR312W-A	25.74054984	25.79664505
chrII	406460	407234	UBC4	YBR082C	265.2786425	181.4472334
chrVII	635678	636452	SMD1	YGR074W	49.48789222	31.52084741
chrV	52478	53253	RPL12A	YEL054C	1884.177156	1408.387931
chrIV	289603	290378	YDL094C	YDL094C	0	1.511984108
chrXIII	90805	91581	YML089C	YML089C	4.57325898	3.773522143
chrIV	1067687	1068463	GPI11	YDR302W	38.54603997	31.57842214
chrXIV	22525	23302	MDJ2	YNL328C	9.134731209	5.355463296
chrXIV	220644	221421	YNL228W	YNL228W	0	0.595051477
chrII	379177	379955	ALG14	YBR070C	28.34638598	16.83809329
chrXVI	927484	928262	YPR195C	YPR195C	6.368869199	3.226834007
chrXVI	885763	886541	YPR172W	YPR172W	32.25623232	28.12952055
chrXI	175715	176493	RPC25	YKL144C	61.58007989	36.44951958
chrIV	1071807	1072586	CPR5	YDR304C	220.3391648	138.113052
chrVII	720371	721151	YGR115C	YGR115C	0	0
chrIV	564918	565698	EMC10	YDR056C	96.19526957	64.61082691
chrX	568652	569432	HAM1	YJR069C	100.7450458	78.6394774
chrVII	675632	676412	RRP46	YGR095C	45.82274665	37.73904569
chrM	28486	29266	ATP6	Q0085	NA	NA
chrIV	539794	540575	RSM10	YDR041W	41.5446237	26.24533029
chrVIII	332252	333033	ERP5	YHR110W	46.08856691	33.15199615
chrVI	182157	182939	IGD1	YFR017C	3.565669728	1.773725787
chrIII	11502	12285	YCL068C	YCL068C	0	0
chrXVI	654137	654920	RPL43A	YPR043W	1217.437744	891.3633616
chrXIII	715553	716337	FSH2	YMR222C	30.39243903	26.34135071
chrIV	211253	212037	SCM3	YDL139C	3.121609749	3.985597565
chrII	578337	579121	SEC66	YBR171W	105.0802413	84.72479222
chrXII	720669	721453	GSP1	YLR293C	1470.693362	1037.076919
chrIV	734123	734907	MTQ2	YDR140W	22.63266736	19.06799268
chrIV	1492337	1493122	SNR84	snR84	2067.248851	1908.115593
chrXVI	877916	878701	NUT2	YPR168W	14.85392517	10.20897841
chrXIII	570243	571028	TPP1	YMR156C	9.041519666	6.478774759
chrIV	125357	126143	YDL187C	YDL187C	11.41183502	14.05912055
chrX	191686	192472	YJL118W	YJL118W	13.70916339	12.22469172
chrI	36558	37344	ECM1	YAL059W	85.89983798	75.39688492
chrXVI	427926	428712	VPS28	YPL065W	15.80250316	11.17635539
chrXVI	691693	692480	LTP1	YPR073C	82.77706809	62.07714293
chrXV	681377	682164	GSP2	YOR185C	36.71823254	18.99521408
chrVIII	12095	12882	YHL045W	YHL045W	0	0
chrVII	1037723	1038510	EFG1	YGR271C-A	57.59610728	44.51413365
chrIV	1257276	1258063	YDR391C	YDR391C	20.18891227	15.00232737
chrXI	374428	375215	YKL033W-A	YKL033W-A	163.2543551	130.9039101
chrIX	242006	242794	EFM4	YIL064W	75.65400932	53.16511673
chrIV	1007969	1008757	YDR271C	YDR271C	0.682378843	1.244635974
chrV	177772	178560	PRE1	YER012W	135.5997886	101.2425328
chrII	567746	568535	ARL1	YBR164C	149.7402555	95.86244502
chrXI	153712	154501	RCN1	YKL159C	13.49343544	7.42253721
chrXIII	436627	437416	YMR084W	YMR084W	0.963816817	1.367309486
chrVII	400571	401360	ERV14	YGL054C	242.4518274	192.3999777
chrXV	888958	889748	RRG7	YOR305W	22.11274239	15.51265218
chrX	21919	22709	YJL218W	YJL218W	10.26768266	2.731153042
chrVII	858704	859495	QCR9	YGR183C	31.36807574	34.09741782
chrIV	935126	935917	FMN1	YDR236C	41.98011916	29.80981933
chrIV	1072680	1073471	HNT2	YDR305C	19.44779702	13.48355639
chrXV	10095	10887	YOL162W	YOL162W	0	0.972945526
chrXII	203289	204081	YLR030W	YLR030W	1.600268968	1.362123736
chrXIII	795758	796550	CUE1	YMR264W	69.45167319	57.98755332
chrXVI	212109	212901	CBC2	YPL178W	101.1369987	78.61399847
chrXV	310295	311088	COQ10	YOL008W	28.44882198	23.32120942
chrXV	552111	552904	PFY1	YOR122C	554.2462815	403.6805509
chrXVI	887948	888741	YPR174C	YPR174C	18.22003206	11.66060471
chrXIII	228914	229708	APT1	YML022W	469.2924962	375.968481
chrXIV	58128	58922	MRPS18	YNL306W	53.63342813	38.81966763
chrXI	551626	552420	RPS21A	YKR057W	1254.000629	973.4031658
chrX	190308	191102	RPE1	YJL121C	203.2084298	169.4807112
chrIX	260193	260988	DFG10	YIL049W	30.88825379	29.6424846
chrXI	369196	369991	YKL036C	YKL036C	3.507289745	2.520100463
chrXII	723934	724729	YLR297W	YLR297W	18.72886217	12.76122301
chrV	191884	192679	SPC25	YER018C	11.79724732	7.948009154
chrVII	93771	94566	YPT32	YGL210W	32.84098579	26.36412792
chrXI	316298	317093	YET1	YKL065C	102.3490916	76.95999107
chrIV	344238	345034	RAD59	YDL059C	4.596526758	4.729384926
chrVI	42796	43592	FMP32	YFL046W	22.27328513	11.63459592
chrVII	393925	394722	RAD6	YGL058W	105.2723672	77.54009151
chrXV	14734	15532	YOL159C-A	YOL159C-A	12.07048548	8.111216123
chrX	619035	619833	VPS25	YJR102C	25.09390402	14.09806612
chrXVI	459927	460726	ARL3	YPL051W	9.834635427	12.5373419
chrVIII	467194	467993	SVP26	YHR181W	101.8360636	81.39628129
chrXIII	907179	907978	YMR316C-B	YMR316C-B	5.710433474	3.471879297
chrXIII	267080	267879	YPT7	YML001W	166.8715559	113.4147237
chrXI	218447	219246	VPH2	YKL119C	34.60719596	29.38127738
chrXI	389198	389997	GPX1	YKL026C	5.611977724	4.549359078
chrX	639884	640684	YJR115W	YJR115W	6.336984998	6.935068032
chrXIV	302661	303461	RPS3	YNL178W	4538.865505	3252.546907
chrIV	78403	79203	SHR3	YDL212W	247.1424149	215.7576721
chrVI	239058	239858	IRC6	YFR043C	14.89191474	8.283553482
chrXVI	171967	172767	YPL199C	YPL199C	88.71778997	61.64504917
chrIV	581795	582596	RTR2	YDR066C	6.645516955	3.078399643
chrI	179250	180051	YAR023C	YAR023C	6.961970143	3.270799621
chrX	187015	187816	LSM1	YJL124C	107.9105372	73.3043915
chrVI	64172	64974	RPL22B	YFL034C-A	125.4750719	72.44423629
chrIX	342898	343700	NAS2	YIL007C	13.27444086	10.37662801
chrXII	280939	281741	RFU1	YLR073C	82.17511008	58.22441272
chrXV	60262	61064	CDC33	YOL139C	649.6132988	469.2637743
chrXII	828682	829485	ORM2	YLR350W	70.70874233	72.545827
chrXV	943624	944427	VMA4	YOR332W	486.4382675	314.1733301
chrV	120497	121301	MMS21	YEL019C	7.881773059	6.517159892
chrII	662498	663303	YBR219C	YBR219C	0	0.765771055
chrXVI	793707	794513	NAT3	YPR131C	35.53710338	29.06315191
chrV	100698	101504	VMA3	YEL027W	1625.252816	1160.95786
chrIX	46740	47546	COA1	YIL157C	39.62544271	32.12243106
chrX	147070	147877	TIM17	YJL143W	125.3493408	86.3225204
chrXV	868293	869100	RRS1	YOR294W	116.5301567	105.2232136
chrIV	378067	378875	YDL041W	YDL041W	1.254832965	0.762924323
chrXVI	48735	49543	YPL261C	YPL261C	0	0.572193242
chrXIII	246074	246883	ERV25	YML012W	240.3164311	176.5888904
chrM	79212	80022	COX3	Q0275	NA	NA
chrIII	214061	214871	YCR051W	YCR051W	74.96560966	50.8085378
chrXI	82908	83718	CNB1	YKL190W	71.88948807	46.15715499
chrVIII	392508	393318	MRPL6	YHR147C	53.19855823	35.38827772
chrXI	506897	507707	DAL80	YKR034W	0	0.570778673
chrIII	162408	163218	YCR024C-B	YCR024C-B	38.27240543	32.42428372
chrXI	74771	75581	YKT6	YKL196C	174.9293768	130.7083161
chrX	150866	151676	RPB4	YJL140W	61.02187562	44.33047693
chrIV	1239884	1240695	NKP1	YDR383C	9.376390765	6.080789418
chrXV	912784	913595	HSH49	YOR319W	19.05866128	20.08491611
chrIV	371227	372038	NPC2	YDL046W	163.1357725	131.8789346
chrVII	735200	736012	YGR122C-A	YGR122C-A	5.306736574	4.744759006
chrXIV	360729	361541	YNL140C	YNL140C	5.931058523	5.124339726
chrXIV	250930	251743	MER1	YNL210W	1.247106161	0.568669885
chrIV	1501375	1502188	HSP31	YDR533C	21.82435782	14.40630375
chrXIV	667409	668222	ATP23	YNR020C	13.71816777	10.23605793
chrXV	55536	56350	RRP40	YOL142W	67.92933036	54.68461478
chrVII	141870	142684	YGL193C	YGL193C	26.1570163	22.71881655
chrVIII	13531	14346	YHL044W	YHL044W	7.464252108	5.861817502
chrV	172544	173359	YER010C	YER010C	30.79003995	28.36363307
chrXII	680150	680965	SEC22	YLR268W	78.15965586	56.0397475
chrVII	254576	255391	RPL1B	YGL135W	1487.563243	1120.741688
chrIV	453015	453830	YRB1	YDR002W	551.4216245	390.472682
chrXII	184111	184927	SDO1	YLR022C	74.55093516	58.54625088
chrII	306169	306985	PDX3	YBR035C	111.205145	66.10060583
chrVIII	3725	4541	YHL049C	YHL049C	0	0
chrIV	65226	66042	DTD1	YDL219W	53.26587945	39.84453439
chrII	245882	246698	RCR1	YBR005W	20.50150717	14.16441554
chrII	727321	728137	RIB5	YBR256C	75.49898402	57.03633856
chrXV	125892	126708	TPT1	YOL102C	33.98794595	22.59553063
chrIV	850182	850999	CAB5	YDR196C	35.20398226	24.19540227
chrXV	502696	503513	ARF3	YOR094W	30.47902944	20.42181581
chrVII	591264	592082	SCM4	YGR049W	41.83224521	36.92572399
chrXIV	733266	734084	BIO4	YNR057C	3.098684831	4.333120672
chrII	369937	370755	NRG2	YBR066C	14.69782581	14.40720212
chrXIV	760066	760885	YNR068C	YNR068C	2.785407037	3.386992272
chrIV	503945	504764	PST2	YDR032C	237.9975568	159.9413017
chrX	315679	316498	MRPL8	YJL063C	31.87743609	22.57994848
chrV	150198	151017	IRC22	YEL001C	254.4005093	177.8170943
chrVII	961272	962091	MIC26	YGR235C	56.75886367	36.15202428
chrIV	916462	917281	ADK1	YDR226W	859.3728764	632.4579361
chrXIV	652452	653272	YNR014W	YNR014W	2.950612479	6.816968906
chrXIV	478385	479205	TPM1	YNL079C	295.2017532	172.5256943
chrII	146123	146943	MRPL16	YBL038W	34.00229618	34.95618642
chrV	221832	222652	YER034W	YER034W	15.14647739	11.83999863
chrX	72618	73438	SOP4	YJL192C	199.4338079	145.7995035
chrIV	301398	302218	YDL086C-A	YDL086C-A	6.800459236	5.638094584
chrXIV	417705	418526	NOP15	YNL110C	121.3327834	84.46828289
chrIV	1055158	1055979	MHR1	YDR296W	30.25601215	19.8969733
chrIV	926121	926942	COX20	YDR231C	10.27597069	10.03414398
chrXII	1006324	1007145	TSR2	YLR435W	74.21313542	66.58949582
chrXIV	271448	272269	YNL195C	YNL195C	6.772501355	4.901910259
chrXIV	664248	665070	RCF2	YNR018W	165.8959303	127.3008794
chrXII	384621	385443	YLR118C	YLR118C	61.98011289	45.18235773
chrII	371964	372786	TIP1	YBR067C	1079.872415	740.540718
chrII	141195	142018	PRE7	YBL041W	176.5227711	130.2399849
chrVIII	380555	381379	YHR140W	YHR140W	2.768484758	3.927484356
chrX	305073	305899	PSF2	YJL072C	20.25300405	17.53754948
chrX	672900	673726	XPT1	YJR133W	58.61096627	45.70957046
chrVIII	98032	98858	SHU1	YHL006C	8.592183538	5.037381234
chrIV	422743	423570	ERP3	YDL018C	27.2778051	20.68416225
chrVII	215273	216100	LYS5	YGL154C	11.73601228	11.04282433
chrXVI	882752	883579	YPR170C	YPR170C	6.742828226	5.217626513
chrVI	114945	115772	WWM1	YFL010C	141.5993927	83.48202422
chrXV	572089	572916	YOR131C	YOR131C	26.88719213	21.12267058
chrX	333328	334155	YJL055W	YJL055W	69.27024392	40.22694012
chrXII	282905	283733	RPL10	YLR075W	5909.371074	4121.779836
chrIX	411981	412810	DCG1	YIR030C	11.00706742	3.903767663
chrIV	582690	583519	OCA6	YDR067C	19.87387173	17.10222024
chrV	85439	86268	YEL034C-A	YEL034C-A	0.611503746	0.371787396
chrXV	426518	427349	TMC1	YOR052C	62.22308474	68.80037756
chrXIV	378719	379550	TOM22	YNL131W	249.8073843	188.5983396
chrXI	320843	321675	YKL063C	YKL063C	52.44081407	39.39618591
chrXIII	146455	147287	RPS1B	YML063W	3503.452867	2557.924132
chrVII	494506	495338	ERP6	YGL002W	51.18087667	42.60119843
chrXV	559875	560708	IAH1	YOR126C	32.55816457	21.82999747
chrXVI	474914	475747	MRX11	YPL041C	20.41633473	14.13161126
chrXV	671593	672426	SYC1	YOR179C	17.23407035	12.64600792
chrIV	125615	126449	YDL186W	YDL186W	0.607833255	0
chrXVI	620424	621258	YPR027C	YPR027C	0.607833255	0.923889449
chrXIV	229056	229890	SSU72	YNL222W	34.3425789	25.68412667
chrX	651864	652698	RPS5	YJR123W	5198.797829	3842.086661
chrVIII	184028	184862	RRF1	YHR038W	11.24491522	12.01056283
chrXII	744083	744917	UBC12	YLR306W	10.33316533	9.978006046
chrXVI	272118	272952	PPT2	YPL148C	12.1566651	12.19534072
chrIV	693449	694283	DPB4	YDR121W	28.63691909	26.48683207
chrII	548265	549100	RPB5	YBR154C	193.0592113	145.9840598
chrXV	853364	854199	YOR289W	YOR289W	3.121609749	5.693710807
chrXI	158604	159439	RPS27A	YKL156W	563.916582	422.0033634
chrIV	613203	614038	TVP23	YDR084C	55.55005608	40.23328071
chrXV	372644	373479	SFM1	YOR021C	162.4004372	123.2836308
chrXIV	699689	700525	YNR040W	YNR040W	20.31364179	11.42878909
chrXI	262276	263113	YJU2	YKL095W	8.176302473	7.364592447
chrVII	111218	112055	YGL204C	YGL204C	19.22379181	14.92448425
chrVII	457083	457920	GET1	YGL020C	77.14011838	56.31660523
chrIX	423686	424524	GTT1	YIR038C	57.18495262	33.50023141
chrV	318842	319681	YER079W	YER079W	9.365201755	4.04085872
chrXII	108191	109030	COX19	YLL018C-A	39.27342671	23.14309994
chrV	156753	157592	NOP16	YER002W	77.94264686	51.61278638
chrXIV	499647	500486	RPL9B	YNL067W	788.1874638	614.945227
chrXI	426205	427045	MRT4	YKL009W	285.519421	214.5772059
chrIV	644128	644968	GRX3	YDR098C	166.3133209	109.0191706
chrIV	592362	593202	SNF11	YDR073W	34.37271939	32.52854404
chrIV	1269998	1270839	HPT1	YDR399W	348.7012751	277.7889202
chrXVI	138630	139472	SAR1	YPL218W	407.169769	305.0913932
chrIV	1427286	1428129	VPS60	YDR486C	40.89086329	24.86118476
chrIII	177398	178241	RPS14A	YCR031C	2436.915051	1929.849467
chrVIII	189032	189875	SRB2	YHR041C	40.28952706	29.06564984
chrII	435938	436781	YBR096W	YBR096W	102.9918294	77.24120907
chrIV	817847	818691	SDH4	YDR178W	40.84235693	34.14357848
chrIV	831732	832576	UPS3	YDR185C	7.5077862	10.77257289
chrXII	668113	668958	YPT6	YLR262C	34.68386233	23.97114476
chrIV	602040	602886	SHU2	YDR078C	12.28362672	9.836306551
chrXII	540741	541587	NCW2	YLR194C	47.59812938	25.32173619
chrXI	345962	346808	CSE4	YKL049C	15.27963324	11.11138333
chrVIII	130633	131479	ARD1	YHR013C	101.0839743	60.35718013
chrXI	360048	360894	VPS24	YKL041W	21.57124692	10.56492185
chrIII	103524	104370	SGF29	YCL010C	22.47004888	20.21907458
chrIV	1397906	1398752	TLG1	YDR468C	35.10596813	18.9146314
chrXVI	99405	100252	YAR1	YPL239W	116.1076473	74.41285189
chrXVI	128403	129251	GRE1	YPL223C	3.287825333	2.725855646
chrIV	629851	630699	UBC13	YDR092W	54.05921443	38.97390446
chrXI	48159	49007	EMC3	YKL207W	155.6769713	127.4763833
chrIV	1125240	1126088	SKP1	YDR328C	115.1829614	77.32473037
chrIX	374462	375310	MSL1	YIR009W	14.37423521	13.19823717
chrXIV	545196	546045	YIP3	YNL044W	132.8506309	121.2482878
chrIV	954252	955101	TRS23	YDR246W	21.49493355	13.25018714
chrIII	43590	44440	POF1	YCL047C	19.20136032	15.98468893
chrV	213931	214781	YPT31	YER031C	126.4321808	88.29096738
chrIV	1489526	1490376	YDR524C-A	YDR524C-A	1.192756422	0.543886863
chrXII	712326	713177	RPS30A	YLR287C-A	876.5381019	661.6748409
chrVII	191107	191958	CUP2	YGL166W	11.9135318	9.959528257
chrX	635854	636706	PXP2	YJR111C	33.91366719	28.57738799
chrVIII	419220	420072	PEX18	YHR160C	0.297488309	0.180869544
chrXVI	316727	317579	SPC29	YPL124W	4.759812938	4.340869062
chrXVI	623499	624351	YOP1	YPR028W	542.9026257	382.0857805
chrXV	69215	70068	MED7	YOL135C	13.96553977	6.684318474
chrXIII	732381	733234	RPS10B	YMR230W	925.8855726	708.5377582
chrIV	555648	556502	TPI1	YDR050C	5382.894703	3737.92782
chrVI	95760	96615	YFL021C-A	YFL021C-A	1.778659607	1.081405027
chrXIV	598375	599230	YNL019C	YNL019C	0	0
chrVII	48624	49479	DOC1	YGL240W	14.81270243	11.46212633
chrII	142044	142900	ERD2	YBL040C	118.1035456	88.69061327
